"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R530","2020-04-19 10:00:00","16.000","170.000","4.300","27.700","0.760","1012.000","","0.000","-99.000","-99.000","-99.000","28.000","","23.900",""
"C0O840","2020-04-19 10:00:00","134.000","192.000","1.900","29.000","0.510","996.400","","0.000","-99.000","-99.000","-99.000","29.000","","23.400",""
"C0A890","2020-04-19 10:00:00","40.000","0.000","0.000","25.500","0.820","1007.400","","0.000","-99.000","-99.000","-99.000","25.500","","20.500",""
"C0A660","2020-04-19 10:00:00","97.000","0.000","0.000","23.800","0.840","1001.300","","0.000","-99.000","-99.000","-99.000","23.800","","20.200",""
"C0T9H0","2020-04-19 10:00:00","725.000","121.000","1.600","26.200","0.800","934.700","","0.000","-99.000","-99.000","-99.000","27.300","","19.800",""
"C0R270","2020-04-19 10:00:00","51.000","163.000","2.700","28.800","0.940","1007.100","","0.000","-99.000","-99.000","-99.000","28.800","","25.400",""
"C0O980","2020-04-19 10:00:00","18.000","155.000","1.800","28.700","0.660","1012.700","","0.000","-99.000","-99.000","-99.000","29.900","","22.100",""
"C0T9I0","2020-04-19 10:00:00","152.000","195.000","1.700","26.100","0.750","997.500","","0.000","-99.000","-99.000","-99.000","27.600","","22.000",""
"C0V760","2020-04-19 10:00:00","30.000","173.000","2.600","30.000","0.670","1010.900","","0.000","-99.000","-99.000","-99.000","30.000","","24.300",""
"C0AG90","2020-04-19 10:00:00","25.000","87.000","0.500","25.400","0.790","1010.200","","0.000","-99.000","-99.000","-99.000","25.400","","22.200",""
"C0R570","2020-04-19 10:00:00","37.000","50.000","2.600","29.700","0.700","1008.700","","0.000","-99.000","-99.000","-99.000","29.700","","24.000",""
"C0O900","2020-04-19 10:00:00","9.000","179.000","4.400","29.300","0.720","1012.600","","0.000","-99.000","-99.000","-99.000","29.500","","22.600",""
"C0AD00","2020-04-19 10:00:00","86.000","10.000","1.100","24.000","0.890","1003.000","","0.000","-99.000","-99.000","-99.000","24.800","","22.900",""
"C0V700","2020-04-19 10:00:00","24.000","178.000","2.300","29.100","0.710","1010.300","","0.000","-99.000","-99.000","-99.000","29.100","","26.200",""
"C0AH00","2020-04-19 10:00:00","38.000","351.000","0.900","24.900","0.860","1007.900","","0.000","-99.000","-99.000","-99.000","25.300","","21.500",""
"C0X080","2020-04-19 10:00:00","2.000","185.000","4.100","29.100","0.660","1013.300","","0.000","-99.000","-99.000","-99.000","29.200","","22.400",""
"C0G910","2020-04-19 10:00:00","42.000","171.000","3.500","29.000","0.590","1007.200","","0.000","-99.000","-99.000","-99.000","29.000","","24.600",""
"C0I480","2020-04-19 10:00:00","2165.000","329.000","1.100","18.500","0.350","791.700","","0.000","-99.000","-99.000","-99.000","18.500","","11.400",""
"C0R710","2020-04-19 10:00:00","117.000","210.000","3.500","29.700","0.790","1001.800","","0.000","-99.000","-99.000","-99.000","29.700","","25.100",""
"C0A860","2020-04-19 10:00:00","362.000","339.000","0.300","23.700","0.860","971.900","","0.000","-99.000","-99.000","-99.000","24.000","","19.900",""
"C0U940","2020-04-19 10:00:00","25.000","0.000","0.000","25.100","0.720","1011.500","","0.000","-99.000","-99.000","-99.000","25.200","","21.700",""
"C0S970","2020-04-19 10:00:00","19.000","201.000","5.200","27.600","0.850","1011.700","","0.000","-99.000","-99.000","-99.000","27.700","","23.500",""
"C0V260","2020-04-19 10:00:00","126.000","236.000","1.000","30.800","0.500","999.500","","0.000","-99.000","-99.000","-99.000","30.800","","21.000",""
"C0H990","2020-04-19 10:00:00","3076.000","202.000","6.100","10.100","0.650","708.900","","0.000","-99.000","-99.000","-99.000","10.700","","6.900",""
"C0F9K0","2020-04-19 10:00:00","30.000","205.000","3.800","28.600","0.620","1007.700","","0.000","-99.000","-99.000","-99.000","28.600","","24.200",""
"C0AH90","2020-04-19 10:00:00","660.000","0.000","0.000","22.100","0.910","942.000","","0.000","-99.000","-99.000","-99.000","22.100","","16.100",""
"C0W150","2020-04-19 10:00:00","42.000","299.000","1.000","24.700","0.850","1009.800","","0.000","-99.000","-99.000","-99.000","24.700","","21.400",""
"C0F000","2020-04-19 10:00:00","273.000","0.000","0.200","27.000","0.800","979.700","","0.000","-99.000","-99.000","-99.000","27.200","","22.200",""
"C0M860","2020-04-19 10:00:00","578.000","279.000","0.800","26.200","0.480","949.700","","-99.000","-99.000","-99.000","-99.000","27.300","","19.600",""
"C0K410","2020-04-19 10:00:00","20.000","204.000","4.700","29.100","0.620","1009.900","","0.000","-99.000","-99.000","-99.000","29.100","","23.900",""
"C0R140","2020-04-19 10:00:00","740.000","334.000","2.100","25.100","0.560","934.800","","0.000","-99.000","-99.000","-99.000","25.500","","19.900",""
"C0V800","2020-04-19 10:00:00","256.000","0.000","0.200","30.500","0.420","983.500","","0.000","-99.000","-99.000","-99.000","30.500","","21.400",""
"C0S830","2020-04-19 10:00:00","288.000","147.000","0.600","30.600","0.690","982.400","","0.000","-99.000","-99.000","-99.000","30.600","","22.200",""
"C0S920","2020-04-19 10:00:00","98.000","0.000","0.200","28.400","0.630","997.800","","0.000","-99.000","-99.000","-99.000","28.400","","22.000",""
"C0V640","2020-04-19 10:00:00","35.000","148.000","3.000","29.100","0.710","1009.700","","0.000","-99.000","-99.000","-99.000","29.300","","24.300",""
"C0AH80","2020-04-19 10:00:00","68.000","29.000","0.900","23.900","0.890","1004.100","","0.000","-99.000","-99.000","-99.000","23.900","","19.800",""
"C0K250","2020-04-19 10:00:00","12.000","211.000","4.600","29.500","0.640","1011.800","","0.000","-99.000","-99.000","-99.000","29.500","","22.400",""
"C0R840","2020-04-19 10:00:00","536.000","246.000","2.200","24.300","0.900","954.900","","0.000","-99.000","-99.000","-99.000","25.000","","21.800",""
"C0I410","2020-04-19 10:00:00","180.000","195.000","0.900","28.600","0.550","992.100","","0.000","-99.000","-99.000","-99.000","28.600","","22.400",""
"C0M410","2020-04-19 10:00:00","245.000","231.000","1.100","29.800","0.470","982.200","","0.000","-99.000","-99.000","-99.000","29.800","","20.500",""
"C0F9Z0","2020-04-19 10:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G810","2020-04-19 10:00:00","26.000","193.000","1.500","30.200","0.620","1008.700","","0.000","-99.000","-99.000","-99.000","30.200","","24.900",""
"C0U650","2020-04-19 10:00:00","442.000","38.000","0.500","23.300","0.780","964.000","","0.000","-99.000","-99.000","-99.000","24.100","","19.900",""
"C0D660","2020-04-19 10:00:00","65.000","49.000","1.000","25.200","0.800","1005.300","","0.000","-99.000","-99.000","-99.000","25.200","","23.100",""
"C0E540","2020-04-19 10:00:00","32.000","235.000","1.900","28.300","0.610","1008.700","","0.000","-99.000","-99.000","-99.000","28.600","","22.000",""
"C0W170","2020-04-19 10:00:00","42.000","179.000","2.300","19.400","0.870","1006.900","","0.000","-99.000","-99.000","-99.000","19.400","","16.700",""
"C0Z150","2020-04-19 10:00:00","27.000","169.000","2.400","26.500","0.770","1010.900","","0.000","-99.000","-99.000","-99.000","27.400","","22.400",""
"C0S840","2020-04-19 10:00:00","22.000","153.000","1.600","30.000","0.780","1013.100","","0.500","-99.000","-99.000","-99.000","30.000","","23.600",""
"C0H9A0","2020-04-19 10:00:00","1595.000","172.000","3.100","22.300","0.330","848.400","","0.000","-99.000","-99.000","-99.000","22.300","","13.600",""
"C0Z300","2020-04-19 10:00:00","182.000","176.000","3.400","26.900","0.870","993.900","","0.000","-99.000","-99.000","-99.000","26.900","","20.400",""
"C0G730","2020-04-19 10:00:00","27.000","203.000","2.800","28.500","0.660","1010.800","","0.000","-99.000","-99.000","-99.000","28.600","","23.700",""
"C0V730","2020-04-19 10:00:00","33.000","168.000","2.000","29.300","0.750","1010.900","","0.000","7.600","131.000","","29.300","","24.400",""
"C0SA00","2020-04-19 10:00:00","466.000","103.000","2.400","26.300","0.780","961.600","","0.000","-99.000","-99.000","-99.000","26.700","","19.200",""
"C0S900","2020-04-19 10:00:00","27.000","153.000","5.400","27.500","0.870","1012.600","","0.000","-99.000","-99.000","-99.000","27.700","","26.200",""
"C0C480","2020-04-19 10:00:00","105.000","274.000","0.300","25.600","0.710","1000.600","","0.000","-99.000","-99.000","-99.000","26.000","","22.400",""
"C0V720","2020-04-19 10:00:00","15.000","174.000","3.200","29.500","0.770","1012.400","","0.000","-99.000","-99.000","-99.000","29.500","","24.800",""
"C0UA60","2020-04-19 10:00:00","566.000","322.000","1.200","22.700","0.860","949.700","","0.000","-99.000","-99.000","-99.000","24.500","","19.000",""
"C0A980","2020-04-19 10:00:00","11.000","0.000","0.200","25.400","0.750","1012.100","","0.000","-99.000","-99.000","-99.000","25.600","","21.900",""
"C0C670","2020-04-19 10:00:00","250.000","340.000","0.800","24.200","0.700","984.700","","0.000","-99.000","-99.000","-99.000","24.500","","21.200",""
"C0K550","2020-04-19 10:00:00","15.000","187.000","2.400","29.200","0.640","1011.900","","0.000","-99.000","-99.000","-99.000","29.200","","23.400",""
"C0R350","2020-04-19 10:00:00","35.000","182.000","2.700","30.200","0.780","1010.600","","0.000","-99.000","-99.000","-99.000","30.300","","26.600",""
"C0T9F0","2020-04-19 10:00:00","251.000","77.000","0.300","26.300","0.750","985.200","","0.000","-99.000","-99.000","-99.000","28.400","","21.900",""
"C0D390","2020-04-19 10:00:00","146.000","0.000","0.000","24.500","0.830","994.300","","0.000","-99.000","-99.000","-99.000","24.500","","20.900",""
"C0E430","2020-04-19 10:00:00","258.000","122.000","0.300","23.300","0.850","986.200","","0.000","-99.000","-99.000","-99.000","24.200","","19.800",""
"C0O990","2020-04-19 10:00:00","18.000","170.000","2.900","27.900","0.780","1011.300","","0.000","-99.000","-99.000","-99.000","28.200","","22.000",""
"CM0010","2020-04-19 10:00:00","68.000","0.000","0.000","25.300","0.730","1005.200","","0.000","-99.000","-99.000","-99.000","25.400","","21.300",""
"C0K500","2020-04-19 10:00:00","12.000","214.000","3.700","29.300","0.640","1010.700","","0.000","-99.000","-99.000","-99.000","29.300","","23.900",""
"C0X260","2020-04-19 10:00:00","39.000","199.000","3.500","29.200","0.630","1009.200","","0.000","-99.000","-99.000","-99.000","29.200","","22.900",""
"C0ACA0","2020-04-19 10:00:00","25.000","0.000","0.100","25.700","0.720","1008.800","","0.000","-99.000","-99.000","-99.000","25.700","","22.600",""
"C0X180","2020-04-19 10:00:00","62.000","173.000","2.700","29.500","0.610","1005.300","","0.000","-99.000","-99.000","-99.000","29.600","","23.100",""
"C0F930","2020-04-19 10:00:00","100.000","185.000","1.400","29.600","0.620","1001.000","","0.000","-99.000","-99.000","-99.000","29.600","","23.800",""
"C0I010","2020-04-19 10:00:00","1562.000","155.000","0.700","22.300","0.490","850.800","","0.000","-99.000","-99.000","-99.000","22.300","","15.100",""
"C0R190","2020-04-19 10:00:00","32.000","190.000","1.300","30.700","0.620","1009.600","","0.000","-99.000","-99.000","-99.000","30.700","","21.600",""
"C0E420","2020-04-19 10:00:00","19.000","278.000","2.100","26.700","0.730","1008.100","","0.000","-99.000","-99.000","-99.000","27.200","","22.700",""
"C0I460","2020-04-19 10:00:00","110.000","215.000","1.000","29.300","0.520","1000.700","","0.000","-99.000","-99.000","-99.000","29.300","","22.700",""
"C0A9F0","2020-04-19 10:00:00","35.000","-99.000","-99.000","25.700","0.770","1008.900","","0.000","-99.000","-99.000","-99.000","25.800","","23.000",""
"C0F9A0","2020-04-19 10:00:00","425.000","41.000","0.600","28.500","0.520","966.100","","0.000","-99.000","-99.000","-99.000","29.600","","21.900",""
"C0O950","2020-04-19 10:00:00","4.000","106.000","0.800","29.200","0.790","1012.500","","0.000","-99.000","-99.000","-99.000","29.200","","24.200",""
"C0M760","2020-04-19 10:00:00","40.000","211.000","2.100","30.200","0.560","1008.600","","0.000","-99.000","-99.000","-99.000","30.200","","23.500",""
"C0AH70","2020-04-19 10:00:00","34.000","0.000","0.200","26.000","0.640","1009.200","","0.000","-99.000","-99.000","-99.000","26.100","","22.900",""
"C0V250","2020-04-19 10:00:00","298.000","237.000","0.600","32.300","0.370","979.700","","0.000","-99.000","-99.000","-99.000","32.300","","20.600",""
"C0U980","2020-04-19 10:00:00","573.000","115.000","0.900","22.400","0.870","950.300","","0.000","-99.000","-99.000","-99.000","23.100","","18.500",""
"C0S740","2020-04-19 10:00:00","289.000","234.000","0.600","25.300","0.810","982.400","","0.000","-99.000","-99.000","-99.000","25.300","","19.700",""
"C0A940","2020-04-19 10:00:00","49.000","0.000","0.000","22.800","0.950","1007.700","","0.000","-99.000","-99.000","-99.000","23.300","","20.900",""
"C0A920","2020-04-19 10:00:00","196.000","62.000","1.700","23.500","0.890","990.300","","0.000","-99.000","-99.000","-99.000","24.000","","22.000",""
"C0T870","2020-04-19 10:00:00","135.000","0.000","0.100","26.300","0.710","997.900","","0.000","-99.000","-99.000","-99.000","26.300","","19.600",""
"C0O930","2020-04-19 10:00:00","69.000","193.000","0.500","31.200","0.510","1005.100","","0.000","-99.000","-99.000","-99.000","31.400","","21.200",""
"C0C460","2020-04-19 10:00:00","482.000","0.000","0.000","23.200","0.660","959.200","","0.000","-99.000","-99.000","-99.000","23.200","","19.400",""
"C0T9D0","2020-04-19 10:00:00","7.000","124.000","1.300","26.900","0.690","1012.900","","0.000","-99.000","-99.000","-99.000","27.900","","22.000",""
"C0I390","2020-04-19 10:00:00","1184.000","0.000","0.000","23.700","0.470","888.000","","0.000","-99.000","-99.000","-99.000","23.700","","14.700",""
"C0B020","2020-04-19 10:00:00","86.000","92.000","2.000","24.600","0.740","1001.400","","0.000","-99.000","-99.000","-99.000","24.600","","21.500",""
"CM0170","2020-04-19 10:00:00","106.000","67.000","1.300","28.100","0.620","1001.800","","0.000","-99.000","-99.000","-99.000","28.100","","21.700",""
"C0F860","2020-04-19 10:00:00","2215.000","222.000","2.300","19.400","0.370","784.100","","0.000","-99.000","-99.000","-99.000","19.400","","13.300",""
"C0U890","2020-04-19 10:00:00","116.000","62.000","1.500","24.600","0.990","1001.100","","0.000","-99.000","-99.000","-99.000","24.600","","21.700",""
"C0G800","2020-04-19 10:00:00","15.000","220.000","3.000","28.400","0.760","1011.100","","0.000","-99.000","-99.000","-99.000","28.400","","24.000",""
"C0F850","2020-04-19 10:00:00","379.000","176.000","1.900","28.400","0.420","969.900","","0.000","7.500","195.000","","28.700","","20.500",""
"C0AH50","2020-04-19 10:00:00","275.000","96.000","0.700","24.000","0.950","981.600","","0.000","-99.000","-99.000","-99.000","24.000","","21.100",""
"C0Z160","2020-04-19 10:00:00","124.000","199.000","3.400","27.300","0.640","1002.500","","0.000","-99.000","-99.000","-99.000","27.400","","21.200",""
"C0R540","2020-04-19 10:00:00","17.000","183.000","2.300","29.500","0.770","1011.900","","0.000","-99.000","-99.000","-99.000","29.900","","23.600",""
"C0K480","2020-04-19 10:00:00","56.000","213.000","2.500","29.700","0.610","1006.200","","0.000","-99.000","-99.000","-99.000","29.700","","23.500",""
"C0H890","2020-04-19 10:00:00","440.000","273.000","0.700","25.600","0.640","963.700","","0.000","-99.000","-99.000","-99.000","26.200","","20.100",""
"C0S770","2020-04-19 10:00:00","375.000","207.000","0.900","25.500","0.940","971.300","","0.000","-99.000","-99.000","-99.000","26.500","","21.000",""
"C0X230","2020-04-19 10:00:00","29.000","177.000","4.300","29.700","0.600","1011.300","","0.000","-99.000","-99.000","-99.000","29.700","","23.000",""
"C0B010","2020-04-19 10:00:00","38.000","25.000","1.100","24.700","0.850","1005.800","","0.000","-99.000","-99.000","-99.000","24.700","","21.100",""
"C0R490","2020-04-19 10:00:00","49.000","154.000","1.700","29.500","0.600","1007.900","","0.000","-99.000","-99.000","-99.000","29.500","","23.900",""
"C0V440","2020-04-19 10:00:00","27.000","149.000","3.400","30.000","0.660","1010.300","","0.000","-99.000","-99.000","-99.000","30.000","","24.500",""
"C0SA40","2020-04-19 10:00:00","200.000","177.000","0.500","26.300","0.810","991.700","","0.000","-99.000","-99.000","-99.000","26.300","","19.200",""
"C0Z280","2020-04-19 10:00:00","224.000","213.000","0.900","27.100","0.720","989.300","","0.000","-99.000","-99.000","-99.000","27.100","","21.000",""
"C0Z070","2020-04-19 10:00:00","247.000","149.000","1.500","25.900","0.800","984.900","","0.000","-99.000","-99.000","-99.000","25.900","","20.600",""
"CM0180","2020-04-19 10:00:00","313.000","245.000","0.400","31.300","0.350","979.700","","0.000","-99.000","-99.000","-99.000","31.300","","19.800",""
"C0T9N0","2020-04-19 10:00:00","261.000","258.000","2.000","25.200","0.790","984.600","","0.000","-99.000","-99.000","-99.000","25.300","","20.600",""
"C0R800","2020-04-19 10:00:00","131.000","314.000","0.500","30.500","0.670","998.800","","0.000","-99.000","-99.000","-99.000","30.500","","23.200",""
"C0K470","2020-04-19 10:00:00","97.000","336.000","0.600","28.700","0.640","1001.500","","0.000","-99.000","-99.000","-99.000","28.700","","22.500",""
"C0R720","2020-04-19 10:00:00","214.000","153.000","3.400","27.500","0.880","990.500","","0.000","-99.000","-99.000","-99.000","27.500","","23.800",""
